"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 124619, 40220, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.062, 102.721169, 3.248E-002, 1.055, 84.747627, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 124705, 40146, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.073, 91.530243, 3.248E-002, 0.913, 73.741257, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 124750, 40143, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.053, 96.270607, 3.248E-002, 1.171, 75.120956, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "113", 0, " ", 20240322, 124836, 30054, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.087, 162.068161, 3.248E-002, 1.076, 150.534241, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "184", 0, " ", 20240322, 124922, 30227, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.014, 232.452087, 3.248E-002, 1.038, 250.036972, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 125008, 40181, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.081, 94.272202, 3.248E-002, 0.994, 72.895844, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20240322, 125108, 0, "            ", "P", 1.000E+000, 1.000, 0.016375, 1.000E+000, 1.000, 0.019687, 1.000E+000, 1.000, 0.014000, 1.000E+000, 1.000, 0.016750, "nC"
"M6600", 6, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20240322, 125138, 0, "            ", "R", 1.000E+000, 1.000, 256.839325, 1.000E+000, 1.000, 256.180939, 1.000E+000, 1.000, 134.640808, 1.000E+000, 1.000, 136.126129, "nC"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 125207, 40536, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.028, 104.806175, 3.248E-002, 1.093, 94.676323, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 125250, 40486, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.111, 94.621956, 3.248E-002, 1.115, 82.015076, 0.000E+000, 0.000, 0.000000, "uSv"
